GENE       CHR      START       STOP  NSNPS  NRARE  NPARAM       N        ZSTAT            P          RSQ      RSQ_ADJ
51430        1  172532349  172611833   4135   4135     291  235812       1.3158      0.09412    0.0013705   0.00013661
356          1  172659008  172666873    441    441      18  235812    -0.088756      0.53536   7.1338e-05            0
8995         1  173041220  173050963    279    279      12  235812      -1.1309      0.87094    2.881e-05            0
7292         1  173183731  173208072    390    390      16  235812      -1.6023      0.94545   3.4403e-05            0
9588         1  173477347  173488807    407    407      17  235812     -0.48265      0.68533   5.8273e-05            0
284525       1  173500465  173603094   1881   1881     117  235812       2.4855    0.0064693   0.00067189   0.00017583
730159       1  173603008  173637134    419    419      17  235812       1.8343     0.033303   0.00012355   5.1498e-05
339416       1  173608336  173705267    614    614      24  235812       1.9088     0.028146   0.00016485   6.3062e-05
27252        1  173714912  173786822    858    858      34  235812       2.8647    0.0020868   0.00026479   0.00012064
91687        1  173799550  173824639    418    418      17  235812       1.5741     0.057737   0.00011459   4.2498e-05
55157        1  173824645  173858544   1374   1374      95  235812    -0.052666        0.521   0.00039699            0
84614        1  173868082  173887458    525    525      20  235812       1.4813     0.069268   0.00012737   4.2558e-05
462          1  173903800  173917378    721    721      51  235812      0.91216      0.18084    0.0002546   3.8326e-05
149041       1  173931084  173993072   1563   1563     104  235812     -0.44956      0.67349   0.00041139            0
9910         1  174159414  174995308   3220   3220     235  235812       1.3931     0.081796    0.0011271   0.00013065
9293         1  174448074  174449545    265    265      11  235812      0.75614      0.22478   6.0007e-05   1.3411e-05
27101        1  174999435  175012027    720    720      51  235812        1.214      0.11237   0.00026929   5.3048e-05
63931        1  175012958  175023455    292    292      12  235812      -1.9787      0.97607   1.8482e-05            0
63923        1  175067858  175148066   2241   2241     152  235812       2.1517     0.015709   0.00081373   0.00016928
9674         1  175156987  175193093    140    140       6  235812       1.9233     0.027219   6.0324e-05   3.4869e-05
7143         1  175322799  175743702   2167   2167     149  235812       2.7544    0.0029399   0.00085205    0.0002203
64326        1  175944826  176207279   1492   1492     102  235812       3.0224     0.001254    0.0006387   0.00020623
60676        1  176463171  176845601   2742   2742     194  235812      0.74233      0.22894    0.0008833   6.0678e-05
460          1  176857305  177164904   3082   3082     208  235812       3.6642   0.00012405    0.0012344   0.00035262
57795        1  177170922  177282422   1220   1220      70  235812       1.2653      0.10288   0.00036175   6.4969e-05
89866        1  177929107  177969915   2355   2355     158  235812       3.4698    0.0002604   0.00096307   0.00029325
9462         1  178093729  178479514   2135   2135     127  235812       1.2762      0.10093   0.00062637   8.7857e-05
84066        1  178513077  178523500    902    902      35  235812      0.13645      0.44573   0.00015045   2.0266e-06
55103        1  178725147  178921842   1995   1995     144  235812       1.5179     0.064516   0.00072335   0.00011277
9068         1  178849535  178871353    649    649      48  235812      0.99889      0.15892   0.00024476   4.1246e-05
9917         1  179025809  179076567    647    647      25  235812      0.74869      0.22702   0.00012691   2.0862e-05
64222        1  179081977  179095996   1068   1068      64  235812     -0.10501      0.54182   0.00026361            0
27           1  179099327  179229693   1635   1635     108  235812      -1.7374      0.95885   0.00035565            0
6646         1  179293714  179358680   1180   1180      69  235812       1.0422      0.14866   0.00034452   5.1916e-05
126859       1  179365718  179554735   2327   2327     134  235812      -1.5608      0.94072   0.00046418            0
7827         1  179550539  179575976    718    718      28  235812       1.5681     0.058425   0.00017216   5.3406e-05
163589       1  179591613  179691272   1528   1528      82  235812        1.744     0.040583   0.00044793    0.0001002
148753       1  179727763  179816198    299    299      12  235812     -0.22267      0.58811   4.3755e-05            0
163590       1  179839967  179877806   2010   2010     122  235812       1.3339      0.09112   0.00060769   9.0361e-05
26092        1  179882042  179920077    968    968      60  235812      -1.0967      0.86362   0.00020435            0
9857         1  179954773  180114880   4042   4042     288  235812       2.1271     0.016705    0.0014475    0.0002265
5768         1  180154833  180198034   1486   1486      80  235812       1.2193      0.11137   0.00040577   6.6519e-05
89884        1  180228803  180275053    667    667      26  235812       2.4748    0.0066654   0.00020018   8.9943e-05
84320        1  180287385  180502967    624    624      47  235812     -0.69144      0.75536   0.00016964            0
9213         1  180632010  180890279   1194   1194      68  235812       1.1249      0.13032   0.00034448   5.6148e-05
57710        1  180913177  180946103   1698   1698     110  235812      -1.2103      0.88692   0.00039189            0
10228        1  180949690  181023121    803    803      32  235812      0.31199      0.37752   0.00014362   7.8678e-06
3140         1  181033379  181061938    628    628      25  235812       0.1964      0.42215   0.00010911   3.0994e-06
51278        1  181088502  181090843    498    498      19  235812      0.17053       0.4323   8.2213e-05   1.6689e-06
777          1  181483311  181806784   3861   3861     259  235812      0.28786      0.38673    0.0011235   2.5153e-05
127665       1  182053766  182062505    642    642      25  235812       1.9952     0.023011   0.00017382    6.777e-05
2752         1  182378093  182392206    621    621      24  235812       1.6406     0.050437   0.00015426   5.2512e-05
127670       1  182398117  182400616    260    260      11  235812     -0.46317      0.67838   3.5562e-05            0
353299       1  182449217  182560597   1885   1885     117  235812     -0.25917      0.60225   0.00047678            0
6041         1  182573634  182589285   1061   1061      64  235812       1.1857      0.11788   0.00032915   5.7817e-05
6004         1  182598623  182604413    432    432      18  235812   -0.0012883      0.50051   7.3493e-05            0
85397        1  182643341  182753307    636    636      25  235812      0.29394       0.3844   0.00011213   6.0797e-06
80896        1  182789449  182830384    999    999      60  235812      0.54999      0.29116   0.00027786   2.3425e-05
1660         1  182839304  182887982   2216   2216     153  235812       1.5139      0.06502   0.00076455   0.00011581
81626        1  182899865  182953418   1003   1003      39  235812     0.073402      0.47074   0.00016531            0
3915         1  183023460  183145592   2677   2677     170  235812    -0.037826      0.51509   0.00071515            0
3918         1  183186039  183245127   2302   2302     134  235812       1.6233     0.052262   0.00068532   0.00011712
23057        1  183248237  183418499    859    859      34  235812      0.49398      0.31066   0.00015914   1.4961e-05
9887         1  183472371  183554193   2539   2539     165  235812      0.97383      0.16507   0.00077441   7.4744e-05
4688         1  183555562  183590921   1118   1118      66  235812       0.7577      0.22431    0.0003154   3.5524e-05
10092        1  183626193  183635941    334    334      14  235812     -0.19072      0.57563    5.251e-05            0
23179        1  183636047  183928551   1848   1848     137  235812      0.67433      0.25005   0.00062663   4.5657e-05
403314       1  183646275  183653313    304    304      13  235812       2.1733      0.01488   0.00011207   5.6922e-05
23127        1  183929662  184051611   2098   2098     146  235812       0.4326      0.33265    0.0006481   2.8968e-05
116461       1  184051651  184095846    512    512      20  235812       1.7189     0.042818   0.00013589   5.1081e-05
81563        1  184387016  184629021    310    310      13  235812    -0.077493      0.53088   5.0721e-05            0
